x   y   x_origin    y_origin
100	100	2133	2089
100	100	2011	2151
100	100	2028	2011
100	100	2022	1919
100	100	2059	2062
100	100	1934	1951
100	100	2089	2002
100	100	2151	1808
100	100	2116	1996
100	100	1985	2068
100	100	2062	1784
100	100	2102	1914
100	100	2116	2054
100	100	2069	2048
100	100	1996	1998
100	100	2025	2042
100	100	1991	2108
100	100	2054	2198
100	100	1905	2137
100	100	2040	1927
100	100	1931	2051
100	100	1988	2085
100	100	2042	1877
100	100	2047	2098
100	100	2116	2028
100	100	2088	2114
100	100	1919	1899
100	100	1994	1976
100	100	2108	1934
100	100	1956	2082
100	100	1948	2151
100	100	2188	2054
100	100	1982	1931
100	100	2094	2142
100	100	1914	2111
100	100	1928	2122
100	100	2008	2239
100	100	2045	2096
100	100	1994	2291
100	100	1914	1999
100	100	1868	2011
100	100	1891	2065
100	100	2028	1871
100	100	2068	1811
100	100	2148	1948
100	100	2114	1919
100	100	2085	2048
100	100	1971	2045
100	100	2079	2116
100	100	2111	2076
100	100	2082	2074
100	100	2151	1811
100	100	2051	1931
100	100	2036	1748
100	100	1916	1979
100	100	1948	1908
100	100	1965	1871
100	100	1996	1928
100	100	2016	1591
100	100	2042	2105
100	100	2059	1994
100	100	2019	2002
100	100	2096	2025
100	100	2028	2034
100	100	2173	1891
100	100	1925	1936
100	100	2056	1899
100	100	1982	1919
100	100	2022	2002
100	100	2059	1994
100	100	2015	1896
100	100	2028	2054
100	100	2165	1737
100	100	2122	1911
100	100	2051	1819
100	100	2062	1854
100	100	1837	1837
100	100	1976	2159
100	100	2037	1920
100	100	1956	1976
100	100	1877	2094
100	100	2022	2122
100	100	1999	1931
100	100	2008	1759
100	100	2088	1916
100	100	1854	1897
100	100	2045	1848
100	100	2054	1942
100	100	2043	2009
100	100	2045	1911
100	100	1899	1777
100	100	2029	1894
100	100	1976	1914
100	100	1917	1805
100	100	2051	1959
100	100	1959	1936
100	100	1967	1842
100	100	2016	1914
100	100	1914	2134
100	100	2045	2019
100	100	2054	2122
100	100	1985	1788
100	100	1963	1830
100	100	1897	2036
100	100	2034	1839
100	100	1974	2025
100	100	2045	2068
100	100	1996	1931
100	100	2011	1942
100	100	2071	2114
100	100	1976	1914
100	100	1919	1919
100	100	1982	1959
100	100	2022	1874
100	100	2022	2074
100	100	2065	1874
100	100	1967	1963
100	100	2090	2067
100	100	2005	1931
100	100	2089	2190
100	100	1962	2229
100	100	1982	1933
100	100	2047	2120
100	100	2123	2040
100	100	2032	2070
100	100	2037	1819
100	100	2050	1959
100	100	2037	1886
100	100	1931	2045
100	100	2125	1868
100	100	2008	1910
100	100	2053	1858
100	100	2099	1943
100	100	2076	1912
100	100	1964	1876
100	100	2008	2032
100	100	1899	2156
100	100	1993	2058
100	100	1947	2094
100	100	2017	2214
100	100	1990	2060
100	100	2001	2206
100	100	2081	1907
100	100	2157	1821
100	100	2105	1957
100	100	2060	1975
100	100	2026	1943
100	100	1972	2260
100	100	1897	2006
100	100	2198	2034
100	100	2006	2027
100	100	2154	1798
100	100	1885	1834
100	100	2003	1894
100	100	2014	2011
100	100	2008	2001
100	100	2024	1998
100	100	1977	2001
100	100	2047	2107
100	100	2102	2029
100	100	2073	1942
100	100	1931	2226
100	100	1962	1889
100	100	2001	2099
100	100	1941	1881
100	100	1915	1819
100	100	2021	1925
100	100	2016	1809
100	100	1881	1806
100	100	2027	1653
100	100	2094	1762
100	100	1936	2084
100	100	1972	2091
100	100	2011	2104
100	100	1949	1954
100	100	2037	1712
100	100	2058	2175
100	100	2063	1785
100	100	1986	1892
100	100	1912	1975
100	100	1841	2025
100	100	1946	1988
100	100	1947	2060
100	100	1990	1871
100	100	1947	1945
100	100	1943	1789
100	100	1805	2193
100	100	2043	1869
100	100	2033	1955
100	100	1963	1828
100	100	1960	1945
100	100	2105	1737
100	100	2071	1981
100	100	2071	1900
100	100	1981	1970
100	100	1908	1732
100	100	2076	1936
100	100	1893	1951
100	100	1945	1937
100	100	2002	1994
100	100	1996	1970
100	100	1994	1849
100	100	1970	1952
100	100	1810	1947
100	100	2038	2022
100	100	1996	2110
100	100	2035	2162
100	100	2043	2173
100	100	2097	2046
100	100	2066	2046
100	100	1960	1867
100	100	1970	2183
100	100	1976	2204
100	100	1929	2152
100	100	2015	1703
100	100	1969	1970
100	100	1867	2080
100	100	2002	1846
100	100	1999	2100
100	100	2017	1880
100	100	2020	1929
100	100	1940	1883
100	100	1981	2056
100	100	1942	1768
100	100	1968	2038
100	100	2015	2207
100	100	1945	2194
100	100	2030	2152
100	100	2028	1973
100	100	1937	2189
100	100	2012	2171
100	100	1961	2009
100	100	1924	2129
100	100	1986	2077
100	100	2003	1948
100	100	1973	2046
100	100	1961	2017
100	100	1953	2171
100	100	1969	2184
100	100	1986	2054
100	100	2012	2077
100	100	2092	1783
100	100	1919	1828
100	100	1937	1841
100	100	2038	1711
100	100	2049	1800
100	100	2012	2045
100	100	1979	1888
100	100	2010	2132
100	100	2007	2119
100	100	2046	2064
100	100	1943	2083
100	100	1862	1999
100	100	1994	1862
100	100	1942	2142
100	100	2084	1802
100	100	1992	2054
100	100	1999	2004
100	100	1953	2106
100	100	2025	2174
100	100	1979	2005
100	100	1994	2010
100	100	2007	2054
100	100	2017	2116
100	100	1963	1807
100	100	1937	1846
100	100	1961	2073
100	100	2064	1888
100	100	2038	2023
100	100	1781	2194
100	100	1989	1815
100	100	2046	1722
100	100	1979	2036
100	100	2067	1958
100	100	1940	2020
100	100	2067	2292
100	100	1984	1953
100	100	1909	2088
100	100	1966	2098
100	100	2002	1973
100	100	2002	2119
100	100	1890	2072
100	100	2020	2116
100	100	1992	1976
100	100	2049	1774
100	100	2017	2111
100	100	1960	2036
100	100	1945	2002
100	100	2025	2090
100	100	1896	2137
100	100	1976	2165
100	100	2069	1947
100	100	1994	2121
