x   y   x_origin    y_origin
100	100	1537	646
100	100	1474	691
100	100	1480	549
100	100	1471	414
100	100	1568	583
100	100	1368	514
100	100	1537	534
100	100	1522	357
100	100	1585	600
100	100	1471	543
100	100	1454	180
100	100	1625	469
100	100	1547	572
100	100	1614	589
100	100	1471	457
100	100	1659	592
100	100	1562	614
100	100	1634	720
100	100	1416	551
100	100	1508	380
100	100	1408	392
100	100	1417	526
100	100	1515	430
100	100	1385	643
100	100	1571	572
100	100	1471	717
100	100	1398	416
100	100	1580	506
100	100	1659	512
100	100	1455	459
100	100	1405	577
100	100	1588	580
100	100	1220	327
100	100	1540	743
100	100	1462	517
100	100	1465	617
100	100	1460	603
100	100	1605	569
100	100	1370	733
100	100	1447	586
100	100	1420	523
100	100	1294	521
100	100	1502	366
100	100	1560	309
100	100	1671	497
100	100	1602	406
100	100	1608	640
100	100	1488	497
100	100	1565	592
100	100	1522	623
100	100	1485	652
100	100	1591	343
100	100	1482	469
100	100	1577	269
100	100	1477	460
100	100	1536	420
100	100	1380	355
100	100	1605	492
100	100	1465	60
100	100	1502	592
100	100	1594	489
100	100	1462	383
100	100	1577	500
100	100	1522	500
100	100	1657	469
100	100	1477	406
100	100	1528	349
100	100	1521	432
100	100	1485	469
100	100	1600	457
100	100	1545	443
100	100	1465	586
100	100	1699	346
100	100	1645	449
100	100	1682	363
100	100	1608	492
100	100	1380	277
100	100	1585	731
100	100	1588	369
100	100	1551	312
100	100	1461	412
100	100	1457	500
100	100	1500	315
100	100	1442	155
100	100	1551	346
100	100	1451	366
100	100	1622	289
100	100	1448	360
100	100	1465	421
100	100	1560	283
100	100	1325	98
100	100	1600	321
100	100	1462	346
100	100	1423	267
100	100	1517	489
100	100	1525	346
100	100	1471	212
100	100	1588	326
100	100	1183	395
100	100	1485	389
100	100	1471	552
100	100	1448	166
100	100	1379	234
100	100	1474	414
100	100	1543	283
100	100	1403	446
100	100	1608	440
100	100	1457	309
100	100	1440	397
100	100	1488	626
100	100	1474	392
100	100	1480	355
100	100	1485	335
100	100	1511	309
100	100	1682	612
100	100	1620	443
100	100	1582	320
100	100	1582	492
100	100	1482	349
100	100	1629	705
100	100	1393	661
100	100	1518	404
100	100	1481	576
100	100	1585	635
100	100	1473	475
100	100	1466	316
100	100	1515	381
100	100	1619	313
100	100	1370	425
100	100	1547	350
100	100	1513	357
100	100	1557	399
100	100	1710	466
100	100	1531	394
100	100	1500	264
100	100	1476	430
100	100	1445	539
100	100	1463	526
100	100	1471	466
100	100	1557	583
100	100	1419	430
100	100	1614	596
100	100	1489	363
100	100	1658	378
100	100	1619	492
100	100	1552	461
100	100	1600	414
100	100	1406	659
100	100	1388	386
100	100	1694	677
100	100	1500	492
100	100	1679	381
100	100	1344	305
100	100	1380	243
100	100	1455	329
100	100	1424	355
100	100	1492	380
100	100	1417	334
100	100	1526	549
100	100	1642	526
100	100	1567	373
100	100	1380	586
100	100	1437	220
100	100	1489	524
100	100	1435	305
100	100	1512	121
100	100	1401	311
100	100	1474	199
100	100	1424	228
100	100	1401	173
100	100	1485	324
100	100	1409	440
100	100	1465	437
100	100	1572	568
100	100	1455	295
100	100	1609	163
100	100	1500	578
100	100	1583	186
100	100	1526	233
100	100	1315	391
100	100	1414	357
100	100	1445	381
100	100	1424	445
100	100	1440	355
100	100	1375	318
100	100	1403	177
100	100	1437	639
100	100	1502	315
100	100	1530	359
100	100	1460	178
100	100	1393	315
100	100	1670	250
100	100	1527	419
100	100	1522	346
100	100	1543	434
100	100	1548	139
100	100	1426	393
100	100	1406	426
100	100	1507	341
100	100	1369	388
100	100	1496	302
100	100	1491	268
100	100	1406	372
100	100	1338	470
100	100	1631	411
100	100	1571	551
100	100	1461	668
100	100	1566	543
100	100	1533	470
100	100	1546	499
100	100	1538	261
100	100	1382	527
100	100	1372	571
100	100	1419	512
100	100	1507	92
100	100	1434	379
100	100	1294	412
100	100	1571	268
100	100	1600	575
100	100	1587	271
100	100	1428	318
100	100	1574	251
100	100	1423	471
100	100	1504	87
100	100	1447	393
100	100	1457	624
100	100	1330	536
100	100	1457	570
100	100	1467	434
100	100	1493	589
100	100	1627	679
100	100	1522	463
100	100	1403	458
100	100	1478	450
100	100	1449	331
100	100	1444	391
100	100	1449	386
100	100	1392	552
100	100	1416	557
100	100	1538	443
100	100	1613	497
100	100	1632	195
100	100	1325	207
100	100	1517	220
100	100	1510	189
100	100	1536	247
100	100	1462	417
100	100	1587	259
100	100	1488	456
100	100	1488	495
100	100	1488	544
100	100	1529	455
100	100	1387	367
100	100	1465	284
100	100	1374	492
100	100	1511	263
100	100	1512	409
100	100	1557	424
100	100	1493	575
100	100	1517	559
100	100	1553	435
100	100	1569	450
100	100	1416	406
100	100	1683	528
100	100	1444	238
100	100	1519	188
100	100	1431	419
100	100	1582	348
100	100	1563	510
100	100	1364	635
100	100	1452	204
100	100	1561	137
100	100	1426	450
100	100	1486	438
100	100	1418	331
100	100	1512	770
100	100	1403	373
100	100	1434	443
100	100	1470	572
100	100	1514	383
100	100	1374	484
100	100	1335	453
100	100	1538	588
100	100	1556	378
100	100	1688	201
100	100	1501	554
100	100	1413	396
100	100	1499	448
100	100	1532	518
100	100	1517	484
100	100	1460	502
100	100	1584	463
100	100	1545	575
